Store,Date,Units,Promo,Weekday
STORE44,12/11/2014,1,0,Thursday
STORE44,12/12/2014,0,0,Friday
STORE44,12/13/2014,0,0,Saturday
STORE44,12/14/2014,0,0,Sunday
STORE44,12/15/2014,0,0,Monday
STORE44,12/16/2014,0,0,Tuesday
STORE44,12/17/2014,0,0,Wednesday
STORE44,12/18/2014,0,0,Thursday
STORE44,12/19/2014,0,0,Friday
STORE44,12/20/2014,0,0,Saturday
STORE44,12/21/2014,0,0,Sunday
STORE44,12/22/2014,0,0,Monday
STORE44,12/23/2014,1,0,Tuesday
STORE44,12/24/2014,0,0,Wednesday
STORE44,12/25/2014,0,0,Thursday
STORE44,12/26/2014,8,0,Friday
STORE44,12/27/2014,7,0,Saturday
STORE44,12/28/2014,5,0,Sunday
STORE44,12/29/2014,2,0,Monday
STORE44,12/30/2014,13,0,Tuesday
STORE44,12/31/2014,2,0,Wednesday
STORE44,1/1/2015,0,0,Thursday
STORE44,1/2/2015,13,0,Friday
STORE44,1/3/2015,0,0,Saturday
STORE44,1/4/2015,0,0,Sunday
STORE44,1/5/2015,3,0,Monday
STORE44,1/6/2015,4,0,Tuesday
STORE44,1/7/2015,2,0,Wednesday
STORE44,1/8/2015,2,0,Thursday
STORE44,1/9/2015,0,0,Friday
STORE44,1/10/2015,2,0,Saturday
STORE44,1/11/2015,0,0,Sunday
STORE44,1/12/2015,2,0,Monday
STORE44,1/13/2015,2,0,Tuesday
STORE44,1/14/2015,0,0,Wednesday
STORE44,1/15/2015,2,0,Thursday
STORE44,1/16/2015,0,0,Friday
STORE44,1/17/2015,0,0,Saturday
STORE44,1/18/2015,0,0,Sunday
STORE44,1/19/2015,1,0,Monday
STORE44,1/20/2015,0,0,Tuesday
STORE44,1/21/2015,0,0,Wednesday
STORE44,1/22/2015,0,0,Thursday
STORE44,1/23/2015,0,0,Friday
STORE44,1/24/2015,0,0,Saturday
STORE44,1/25/2015,0,0,Sunday
STORE44,1/26/2015,1,0,Monday
STORE44,1/27/2015,0,0,Tuesday
STORE44,1/28/2015,0,0,Wednesday
STORE44,1/29/2015,0,0,Thursday
STORE44,1/30/2015,0,0,Friday
STORE44,1/31/2015,1,0,Saturday
STORE44,2/1/2015,0,0,Sunday
STORE44,2/2/2015,1,1,Monday
STORE44,2/3/2015,1,1,Tuesday
STORE44,2/4/2015,1,1,Wednesday
STORE44,2/5/2015,2,1,Thursday
STORE44,2/6/2015,3,1,Friday
STORE44,2/7/2015,5,1,Saturday
STORE44,2/8/2015,0,1,Sunday
STORE44,2/9/2015,1,1,Monday
STORE44,2/10/2015,0,1,Tuesday
STORE44,2/11/2015,0,1,Wednesday
STORE44,2/12/2015,1,0,Thursday
STORE44,2/13/2015,1,0,Friday
STORE44,2/14/2015,0,0,Saturday
STORE44,2/15/2015,0,0,Sunday
STORE44,2/16/2015,0,0,Monday
STORE44,2/17/2015,0,0,Tuesday
STORE44,2/18/2015,0,0,Wednesday
STORE44,2/19/2015,2,0,Thursday
STORE44,2/20/2015,0,0,Friday
STORE44,2/21/2015,0,0,Saturday
STORE44,2/22/2015,0,0,Sunday
STORE44,2/23/2015,0,0,Monday
STORE44,2/24/2015,0,0,Tuesday
STORE44,2/25/2015,0,0,Wednesday
STORE44,2/26/2015,1,0,Thursday
STORE44,2/27/2015,1,0,Friday
STORE44,2/28/2015,0,0,Saturday
STORE44,3/1/2015,0,0,Sunday
STORE44,3/2/2015,0,1,Monday
STORE44,3/3/2015,5,1,Tuesday
STORE44,3/4/2015,1,1,Wednesday
STORE44,3/5/2015,2,1,Thursday
STORE44,3/6/2015,16,1,Friday
STORE44,3/7/2015,4,1,Saturday
STORE44,3/8/2015,0,1,Sunday
STORE44,3/9/2015,3,1,Monday
STORE44,3/10/2015,1,1,Tuesday
STORE44,3/11/2015,0,0,Wednesday
STORE44,3/12/2015,1,0,Thursday
STORE44,3/13/2015,0,0,Friday
STORE44,3/14/2015,0,0,Saturday
STORE44,3/15/2015,0,0,Sunday
STORE44,3/16/2015,0,0,Monday
STORE44,3/17/2015,0,0,Tuesday
STORE44,3/18/2015,0,0,Wednesday
STORE44,3/19/2015,1,0,Thursday
STORE44,3/20/2015,1,0,Friday
STORE44,3/21/2015,0,0,Saturday
STORE44,3/22/2015,0,0,Sunday
STORE44,3/23/2015,0,0,Monday
STORE44,3/24/2015,0,0,Tuesday
STORE44,3/25/2015,0,0,Wednesday
STORE44,3/26/2015,0,0,Thursday
STORE44,3/27/2015,1,0,Friday
STORE44,3/28/2015,0,0,Saturday
STORE44,3/29/2015,0,0,Sunday
STORE44,3/30/2015,0,0,Monday
STORE44,3/31/2015,0,0,Tuesday
STORE44,4/1/2015,0,0,Wednesday
STORE44,4/2/2015,0,0,Thursday
STORE44,4/3/2015,0,0,Friday
STORE44,4/4/2015,0,0,Saturday
STORE44,4/5/2015,0,0,Sunday
STORE44,4/6/2015,1,0,Monday
STORE44,4/7/2015,0,0,Tuesday
STORE44,4/8/2015,0,0,Wednesday
STORE44,4/9/2015,0,0,Thursday
STORE44,4/10/2015,0,0,Friday
STORE44,4/11/2015,0,0,Saturday
STORE44,4/12/2015,0,0,Sunday
STORE44,4/13/2015,0,0,Monday
STORE44,4/14/2015,1,0,Tuesday
STORE44,4/15/2015,0,0,Wednesday
STORE44,4/16/2015,0,0,Thursday
STORE44,4/17/2015,2,0,Friday
STORE44,4/18/2015,0,0,Saturday
STORE44,4/19/2015,0,0,Sunday
STORE44,4/20/2015,0,0,Monday
STORE44,4/21/2015,0,0,Tuesday
STORE44,4/22/2015,0,0,Wednesday
STORE44,4/23/2015,0,0,Thursday
STORE44,4/24/2015,0,0,Friday
STORE44,4/25/2015,0,0,Saturday
STORE44,4/26/2015,0,0,Sunday
STORE44,4/27/2015,1,0,Monday
STORE44,4/28/2015,0,0,Tuesday
STORE44,4/29/2015,0,0,Wednesday
STORE44,4/30/2015,0,0,Thursday
STORE44,5/1/2015,0,0,Friday
STORE44,5/2/2015,0,0,Saturday
STORE44,5/3/2015,0,0,Sunday
STORE44,5/4/2015,0,0,Monday
STORE44,5/5/2015,0,0,Tuesday
STORE44,5/6/2015,0,0,Wednesday
STORE44,5/7/2015,1,0,Thursday
STORE44,5/8/2015,0,0,Friday
STORE44,5/9/2015,0,0,Saturday
STORE44,5/10/2015,0,0,Sunday
STORE44,5/11/2015,0,0,Monday
STORE44,5/12/2015,0,0,Tuesday
STORE44,5/13/2015,0,0,Wednesday
STORE44,5/14/2015,0,0,Thursday
STORE44,5/15/2015,0,0,Friday
STORE44,5/16/2015,0,0,Saturday
STORE44,5/17/2015,0,0,Sunday
STORE44,5/18/2015,0,0,Monday
STORE44,5/19/2015,1,0,Tuesday
STORE44,5/20/2015,0,0,Wednesday
STORE44,5/21/2015,0,0,Thursday
STORE44,5/22/2015,0,0,Friday
STORE44,5/23/2015,1,0,Saturday
STORE44,5/24/2015,0,0,Sunday
STORE44,5/25/2015,1,0,Monday
STORE44,5/26/2015,0,0,Tuesday
STORE44,5/27/2015,0,0,Wednesday
STORE44,5/28/2015,0,0,Thursday
STORE44,5/29/2015,0,0,Friday
STORE44,5/30/2015,1,0,Saturday
STORE44,5/31/2015,0,0,Sunday
STORE44,6/1/2015,0,0,Monday
STORE44,6/2/2015,0,0,Tuesday
STORE44,6/3/2015,0,0,Wednesday
STORE44,6/4/2015,0,0,Thursday
STORE44,6/5/2015,0,0,Friday
STORE44,6/6/2015,1,0,Saturday
STORE44,6/7/2015,0,0,Sunday
STORE44,6/8/2015,0,0,Monday
STORE44,6/9/2015,0,0,Tuesday
STORE44,6/10/2015,0,0,Wednesday
STORE44,6/11/2015,1,0,Thursday
STORE44,6/12/2015,0,0,Friday
STORE44,6/13/2015,0,0,Saturday
STORE44,6/14/2015,0,0,Sunday
STORE44,6/15/2015,0,0,Monday
STORE44,6/16/2015,0,0,Tuesday
STORE44,6/17/2015,0,0,Wednesday
STORE44,6/18/2015,0,0,Thursday
STORE44,6/19/2015,1,0,Friday
STORE44,6/20/2015,0,0,Saturday
STORE44,6/21/2015,0,0,Sunday
STORE44,6/22/2015,0,0,Monday
STORE44,6/23/2015,0,1,Tuesday
STORE44,6/24/2015,0,1,Wednesday
STORE44,6/25/2015,1,1,Thursday
STORE44,6/26/2015,0,1,Friday
STORE44,6/27/2015,0,1,Saturday
STORE44,6/28/2015,0,1,Sunday
STORE44,6/29/2015,0,1,Monday
STORE44,6/30/2015,0,0,Tuesday
STORE44,7/1/2015,0,0,Wednesday
STORE44,7/2/2015,0,0,Thursday
STORE44,7/3/2015,1,0,Friday
STORE44,7/4/2015,3,0,Saturday
STORE44,7/5/2015,0,0,Sunday
STORE44,7/6/2015,1,0,Monday
STORE44,7/7/2015,0,0,Tuesday
STORE44,7/8/2015,2,0,Wednesday
STORE44,7/9/2015,1,0,Thursday
STORE44,7/10/2015,0,0,Friday
STORE44,7/11/2015,0,0,Saturday
STORE44,7/12/2015,0,0,Sunday
STORE44,7/13/2015,0,0,Monday
STORE44,7/14/2015,0,0,Tuesday
STORE44,7/15/2015,1,0,Wednesday
STORE44,7/16/2015,0,0,Thursday
STORE44,7/17/2015,2,0,Friday
STORE44,7/18/2015,0,0,Saturday
STORE44,7/19/2015,0,0,Sunday
STORE44,7/20/2015,0,0,Monday
STORE44,7/21/2015,0,0,Tuesday
STORE44,7/22/2015,1,0,Wednesday
STORE44,7/23/2015,0,0,Thursday
STORE44,7/24/2015,0,0,Friday
STORE44,7/25/2015,0,0,Saturday
STORE44,7/26/2015,0,0,Sunday
STORE44,7/27/2015,0,0,Monday
STORE44,7/28/2015,0,0,Tuesday
STORE44,7/29/2015,0,0,Wednesday
STORE44,7/30/2015,0,0,Thursday
STORE44,7/31/2015,0,0,Friday
STORE45,1/8/2014,2,1,Wednesday
STORE45,1/9/2014,2,1,Thursday
STORE45,1/10/2014,5,1,Friday
STORE45,1/11/2014,8,1,Saturday
STORE45,1/12/2014,0,1,Sunday
STORE45,1/13/2014,0,0,Monday
STORE45,1/14/2014,0,0,Tuesday
STORE45,1/15/2014,0,0,Wednesday
STORE45,1/16/2014,0,0,Thursday
STORE45,1/17/2014,1,0,Friday
STORE45,1/18/2014,1,0,Saturday
STORE45,1/19/2014,0,0,Sunday
STORE45,1/20/2014,0,0,Monday
STORE45,1/21/2014,0,0,Tuesday
STORE45,1/22/2014,0,0,Wednesday
STORE45,1/23/2014,2,0,Thursday
STORE45,1/24/2014,0,0,Friday
STORE45,1/25/2014,0,0,Saturday
STORE45,1/26/2014,0,0,Sunday
STORE45,1/27/2014,0,0,Monday
STORE45,1/28/2014,2,1,Tuesday
STORE45,1/29/2014,3,1,Wednesday
STORE45,1/30/2014,7,1,Thursday
STORE45,1/31/2014,17,1,Friday
STORE45,2/1/2014,26,1,Saturday
STORE45,2/2/2014,0,1,Sunday
STORE45,2/3/2014,14,1,Monday
STORE45,2/4/2014,10,1,Tuesday
STORE45,2/5/2014,6,1,Wednesday
STORE45,2/6/2014,5,1,Thursday
STORE45,2/7/2014,6,1,Friday
STORE45,2/8/2014,3,1,Saturday
STORE45,2/9/2014,0,1,Sunday
STORE45,2/10/2014,4,1,Monday
STORE45,2/11/2014,5,1,Tuesday
STORE45,2/12/2014,1,1,Wednesday
STORE45,2/13/2014,2,1,Thursday
STORE45,2/14/2014,0,1,Friday
STORE45,2/15/2014,0,1,Saturday
STORE45,2/16/2014,0,1,Sunday
STORE45,2/17/2014,0,0,Monday
STORE45,2/18/2014,1,0,Tuesday
STORE45,2/19/2014,1,0,Wednesday
STORE45,2/20/2014,0,0,Thursday
STORE45,2/21/2014,0,0,Friday
STORE45,2/22/2014,0,0,Saturday
STORE45,2/23/2014,0,0,Sunday
STORE45,2/24/2014,0,0,Monday
STORE45,2/25/2014,1,0,Tuesday
STORE45,2/26/2014,0,0,Wednesday
STORE45,2/27/2014,0,0,Thursday
STORE45,2/28/2014,0,0,Friday
STORE45,3/1/2014,0,0,Saturday
STORE45,3/2/2014,0,0,Sunday
STORE45,3/3/2014,0,0,Monday
STORE45,3/4/2014,0,0,Tuesday
STORE45,3/5/2014,0,0,Wednesday
STORE45,3/6/2014,1,0,Thursday
STORE45,3/7/2014,1,0,Friday
STORE45,3/8/2014,0,0,Saturday
STORE45,3/9/2014,0,0,Sunday
STORE45,3/10/2014,0,0,Monday
STORE45,3/11/2014,0,0,Tuesday
STORE45,3/12/2014,0,0,Wednesday
STORE45,3/13/2014,1,0,Thursday
STORE45,3/14/2014,0,0,Friday
STORE45,3/15/2014,0,0,Saturday
STORE45,3/16/2014,0,0,Sunday
STORE45,3/17/2014,0,0,Monday
STORE45,3/18/2014,0,0,Tuesday
STORE45,3/19/2014,0,0,Wednesday
STORE45,3/20/2014,0,0,Thursday
STORE45,3/21/2014,0,0,Friday
STORE45,3/22/2014,1,0,Saturday
STORE45,3/23/2014,0,0,Sunday
STORE45,3/24/2014,0,1,Monday
STORE45,3/25/2014,0,1,Tuesday
STORE45,3/26/2014,0,1,Wednesday
STORE45,3/27/2014,1,1,Thursday
STORE45,3/28/2014,3,1,Friday
STORE45,3/29/2014,1,1,Saturday
STORE45,3/30/2014,0,1,Sunday
STORE45,3/31/2014,0,1,Monday
STORE45,4/1/2014,0,1,Tuesday
STORE45,4/2/2014,0,0,Wednesday
STORE45,4/3/2014,0,0,Thursday
STORE45,4/4/2014,1,0,Friday
STORE45,4/5/2014,0,0,Saturday
STORE45,4/6/2014,0,0,Sunday
STORE45,4/7/2014,0,0,Monday
STORE45,4/8/2014,0,0,Tuesday
STORE45,4/9/2014,0,0,Wednesday
STORE45,4/10/2014,0,0,Thursday
STORE45,4/11/2014,0,0,Friday
STORE45,4/12/2014,0,0,Saturday
STORE45,4/13/2014,0,0,Sunday
STORE45,4/14/2014,0,0,Monday
STORE45,4/15/2014,0,0,Tuesday
STORE45,4/16/2014,1,0,Wednesday
STORE45,4/17/2014,0,0,Thursday
STORE45,4/18/2014,0,0,Friday
STORE45,4/19/2014,0,0,Saturday
STORE45,4/20/2014,0,0,Sunday
STORE45,4/21/2014,0,0,Monday
STORE45,4/22/2014,0,0,Tuesday
STORE45,4/23/2014,2,0,Wednesday
STORE45,4/24/2014,0,0,Thursday
STORE45,4/25/2014,0,0,Friday
STORE45,4/26/2014,0,0,Saturday
STORE45,4/27/2014,0,0,Sunday
STORE45,4/28/2014,0,0,Monday
STORE45,4/29/2014,0,0,Tuesday
STORE45,4/30/2014,1,0,Wednesday
STORE45,5/1/2014,0,0,Thursday
STORE45,5/2/2014,0,0,Friday
STORE45,5/3/2014,0,0,Saturday
STORE45,5/4/2014,0,0,Sunday
STORE45,5/5/2014,0,0,Monday
STORE45,5/6/2014,2,0,Tuesday
STORE45,5/7/2014,1,0,Wednesday
STORE45,5/8/2014,0,0,Thursday
STORE45,5/9/2014,0,0,Friday
STORE45,5/10/2014,0,0,Saturday
STORE45,5/11/2014,0,0,Sunday
STORE45,5/12/2014,0,1,Monday
STORE45,5/13/2014,2,1,Tuesday
STORE45,5/14/2014,1,1,Wednesday
STORE45,5/15/2014,2,1,Thursday
STORE45,5/16/2014,2,1,Friday
STORE45,5/17/2014,2,1,Saturday
STORE45,5/18/2014,0,1,Sunday
STORE45,5/19/2014,1,1,Monday
STORE45,5/20/2014,7,1,Tuesday
STORE45,5/21/2014,3,1,Wednesday
STORE45,5/22/2014,0,1,Thursday
STORE45,5/23/2014,6,1,Friday
STORE45,5/24/2014,2,1,Saturday
STORE45,5/25/2014,0,1,Sunday
STORE45,5/26/2014,0,0,Monday
STORE45,5/27/2014,0,0,Tuesday
STORE45,5/28/2014,1,0,Wednesday
STORE45,5/29/2014,3,0,Thursday
STORE45,5/30/2014,0,0,Friday
STORE45,5/31/2014,0,0,Saturday
STORE45,6/1/2014,0,0,Sunday
STORE45,6/2/2014,0,0,Monday
STORE45,6/3/2014,1,0,Tuesday
STORE45,6/4/2014,0,0,Wednesday
STORE45,6/5/2014,1,0,Thursday
STORE45,6/6/2014,0,0,Friday
STORE45,6/7/2014,0,0,Saturday
STORE45,6/8/2014,0,0,Sunday
STORE45,6/9/2014,0,0,Monday
STORE45,6/10/2014,1,0,Tuesday
STORE45,6/11/2014,1,0,Wednesday
STORE45,6/12/2014,0,0,Thursday
STORE45,6/13/2014,0,0,Friday
STORE45,6/14/2014,1,0,Saturday
STORE45,6/15/2014,0,0,Sunday
STORE45,6/16/2014,0,0,Monday
STORE45,6/17/2014,0,0,Tuesday
STORE45,6/18/2014,0,0,Wednesday
STORE45,6/19/2014,0,0,Thursday
STORE45,6/20/2014,0,0,Friday
STORE45,6/21/2014,0,0,Saturday
STORE45,6/22/2014,0,0,Sunday
STORE45,6/23/2014,1,0,Monday
STORE45,6/24/2014,4,1,Tuesday
STORE45,6/25/2014,0,1,Wednesday
STORE45,6/26/2014,5,1,Thursday
STORE45,6/27/2014,2,1,Friday
STORE45,6/28/2014,17,1,Saturday
STORE45,6/29/2014,0,1,Sunday
STORE45,6/30/2014,5,1,Monday
STORE45,7/1/2014,7,1,Tuesday
STORE45,7/2/2014,1,1,Wednesday
STORE45,7/3/2014,0,0,Thursday
STORE45,7/4/2014,0,0,Friday
STORE45,7/5/2014,0,0,Saturday
STORE45,7/6/2014,0,0,Sunday
STORE45,7/7/2014,0,0,Monday
STORE45,7/8/2014,0,0,Tuesday
STORE45,7/9/2014,2,0,Wednesday
STORE45,7/10/2014,1,0,Thursday
STORE45,7/11/2014,0,0,Friday
STORE45,7/12/2014,0,0,Saturday
STORE45,7/13/2014,0,0,Sunday
STORE45,7/14/2014,0,0,Monday
STORE45,7/15/2014,0,0,Tuesday
STORE45,7/16/2014,0,0,Wednesday
STORE45,7/17/2014,0,0,Thursday
STORE45,7/18/2014,0,0,Friday
STORE45,7/19/2014,1,0,Saturday
STORE45,7/20/2014,0,0,Sunday
STORE45,7/21/2014,0,0,Monday
STORE45,7/22/2014,0,0,Tuesday
STORE45,7/23/2014,0,0,Wednesday
STORE45,7/24/2014,0,0,Thursday
STORE45,7/25/2014,1,0,Friday
STORE45,7/26/2014,0,0,Saturday
STORE45,7/27/2014,0,0,Sunday
STORE45,7/28/2014,0,0,Monday
STORE45,7/29/2014,5,1,Tuesday
STORE45,7/30/2014,0,1,Wednesday
STORE45,7/31/2014,0,1,Thursday
STORE45,8/1/2014,2,1,Friday
STORE45,8/2/2014,1,1,Saturday
STORE45,8/3/2014,0,1,Sunday
STORE45,8/4/2014,1,1,Monday
STORE45,8/5/2014,0,1,Tuesday
STORE45,8/6/2014,1,0,Wednesday
STORE45,8/7/2014,2,0,Thursday
STORE45,8/8/2014,0,0,Friday
STORE45,8/9/2014,2,0,Saturday
STORE45,8/10/2014,0,0,Sunday
STORE45,8/11/2014,0,0,Monday
STORE45,8/12/2014,3,0,Tuesday
STORE45,8/13/2014,0,0,Wednesday
STORE45,8/14/2014,1,0,Thursday
STORE45,8/15/2014,2,0,Friday
STORE45,8/16/2014,1,0,Saturday
STORE45,8/17/2014,0,0,Sunday
STORE45,8/18/2014,0,0,Monday
STORE45,8/19/2014,3,0,Tuesday
STORE45,8/20/2014,1,0,Wednesday
STORE45,8/21/2014,0,0,Thursday
STORE45,8/22/2014,0,0,Friday
STORE45,8/23/2014,0,0,Saturday
STORE45,8/24/2014,0,0,Sunday
STORE45,8/25/2014,1,0,Monday
STORE45,8/26/2014,0,0,Tuesday
STORE45,8/27/2014,0,0,Wednesday
STORE45,8/28/2014,1,0,Thursday
STORE45,8/29/2014,1,0,Friday
STORE45,8/30/2014,0,0,Saturday
STORE45,8/31/2014,0,0,Sunday
STORE45,9/1/2014,0,0,Monday
STORE45,9/2/2014,0,0,Tuesday
STORE45,9/3/2014,25,0,Wednesday
STORE45,9/4/2014,2,0,Thursday
STORE45,9/5/2014,2,0,Friday
STORE45,9/6/2014,7,0,Saturday
STORE45,9/7/2014,0,0,Sunday
STORE45,9/8/2014,0,0,Monday
STORE45,9/9/2014,13,0,Tuesday
STORE45,9/10/2014,5,0,Wednesday
STORE45,9/11/2014,0,0,Thursday
STORE45,9/12/2014,2,0,Friday
STORE45,9/13/2014,1,0,Saturday
STORE45,9/14/2014,0,0,Sunday
STORE45,9/15/2014,1,0,Monday
STORE45,9/16/2014,0,0,Tuesday
STORE45,9/17/2014,0,0,Wednesday
STORE45,9/18/2014,0,0,Thursday
STORE45,9/19/2014,1,0,Friday
STORE45,9/20/2014,0,0,Saturday
STORE45,9/21/2014,0,0,Sunday
STORE45,9/22/2014,1,0,Monday
STORE45,9/23/2014,0,0,Tuesday
STORE45,9/24/2014,0,0,Wednesday
STORE45,9/25/2014,0,0,Thursday
STORE45,9/26/2014,0,0,Friday
STORE45,9/27/2014,0,0,Saturday
STORE45,9/28/2014,0,0,Sunday
STORE45,9/29/2014,0,0,Monday
STORE45,9/30/2014,0,0,Tuesday
STORE45,10/1/2014,0,0,Wednesday
STORE45,10/2/2014,1,0,Thursday
STORE45,10/3/2014,0,0,Friday
STORE45,10/4/2014,0,0,Saturday
STORE45,10/5/2014,0,0,Sunday
STORE45,10/6/2014,0,1,Monday
STORE45,10/7/2014,9,1,Tuesday
STORE45,10/8/2014,11,1,Wednesday
STORE45,10/9/2014,11,1,Thursday
STORE45,10/10/2014,12,1,Friday
STORE45,10/11/2014,0,1,Saturday
STORE45,10/12/2014,0,1,Sunday
STORE45,10/13/2014,0,1,Monday
STORE45,10/14/2014,0,1,Tuesday
STORE45,10/15/2014,0,0,Wednesday
STORE45,10/16/2014,0,0,Thursday
STORE45,10/17/2014,0,0,Friday
STORE45,10/18/2014,0,0,Saturday
STORE45,10/19/2014,0,0,Sunday
STORE45,10/20/2014,0,0,Monday
STORE45,10/21/2014,0,0,Tuesday
STORE45,10/22/2014,0,0,Wednesday
STORE45,10/23/2014,0,0,Thursday
STORE45,10/24/2014,0,0,Friday
STORE45,10/25/2014,0,0,Saturday
STORE45,10/26/2014,0,0,Sunday
STORE45,10/27/2014,0,0,Monday
STORE45,10/28/2014,0,0,Tuesday
STORE45,10/29/2014,0,0,Wednesday
STORE45,10/30/2014,0,0,Thursday
STORE45,10/31/2014,0,0,Friday
STORE45,11/1/2014,0,0,Saturday
STORE45,11/2/2014,0,0,Sunday
STORE45,11/3/2014,0,0,Monday
STORE45,11/4/2014,0,0,Tuesday
STORE45,11/5/2014,0,0,Wednesday
STORE45,11/6/2014,0,0,Thursday
STORE45,11/7/2014,0,0,Friday
STORE45,11/8/2014,0,0,Saturday
STORE45,11/9/2014,0,0,Sunday
STORE45,11/10/2014,0,0,Monday
STORE45,11/11/2014,0,0,Tuesday
STORE45,11/12/2014,0,0,Wednesday
STORE45,11/13/2014,0,0,Thursday
STORE45,11/14/2014,0,0,Friday
STORE45,11/15/2014,0,0,Saturday
STORE45,11/16/2014,0,0,Sunday
STORE45,11/17/2014,0,0,Monday
STORE45,11/18/2014,0,0,Tuesday
STORE45,11/19/2014,0,0,Wednesday
STORE45,11/20/2014,0,0,Thursday
STORE45,11/21/2014,0,0,Friday
STORE45,11/22/2014,0,0,Saturday
STORE45,11/23/2014,0,0,Sunday
STORE45,11/24/2014,0,0,Monday
STORE45,11/25/2014,0,0,Tuesday
STORE45,11/26/2014,0,0,Wednesday
STORE45,11/27/2014,0,0,Thursday
STORE45,11/28/2014,0,0,Friday
STORE45,11/29/2014,1,0,Saturday
STORE45,11/30/2014,0,0,Sunday
STORE45,12/1/2014,0,0,Monday
STORE45,12/2/2014,0,0,Tuesday
STORE45,12/3/2014,0,0,Wednesday
STORE45,12/4/2014,0,0,Thursday
STORE45,12/5/2014,0,0,Friday
STORE45,12/6/2014,1,0,Saturday
STORE45,12/7/2014,0,0,Sunday
STORE45,12/8/2014,1,0,Monday
STORE45,12/9/2014,0,0,Tuesday
STORE45,12/10/2014,0,0,Wednesday
STORE45,12/11/2014,0,0,Thursday
STORE45,12/12/2014,0,0,Friday
STORE45,12/13/2014,0,0,Saturday
STORE45,12/14/2014,0,0,Sunday
STORE45,12/15/2014,0,0,Monday
STORE45,12/16/2014,0,0,Tuesday
STORE45,12/17/2014,0,0,Wednesday
STORE45,12/18/2014,1,0,Thursday
STORE45,12/19/2014,0,0,Friday
STORE45,12/20/2014,0,0,Saturday
STORE45,12/21/2014,0,0,Sunday
STORE45,12/22/2014,0,0,Monday
STORE45,12/23/2014,0,0,Tuesday
STORE45,12/24/2014,1,0,Wednesday
STORE45,12/25/2014,0,0,Thursday
STORE45,12/26/2014,12,0,Friday
STORE45,12/27/2014,12,0,Saturday
STORE45,12/28/2014,0,0,Sunday
STORE45,12/29/2014,17,0,Monday
STORE45,12/30/2014,19,0,Tuesday
STORE45,12/31/2014,13,0,Wednesday
STORE45,1/1/2015,0,0,Thursday
STORE45,1/2/2015,10,0,Friday
STORE45,1/3/2015,8,0,Saturday
STORE45,1/4/2015,0,0,Sunday
STORE45,1/5/2015,4,0,Monday
STORE45,1/6/2015,11,0,Tuesday
STORE45,1/7/2015,4,0,Wednesday
STORE45,1/8/2015,0,0,Thursday
STORE45,1/9/2015,0,0,Friday
STORE45,1/10/2015,0,0,Saturday
STORE45,1/11/2015,0,0,Sunday
STORE45,1/12/2015,4,0,Monday
STORE45,1/13/2015,0,0,Tuesday
STORE45,1/14/2015,0,0,Wednesday
STORE45,1/15/2015,0,0,Thursday
STORE45,1/16/2015,0,0,Friday
STORE45,1/17/2015,0,0,Saturday
STORE45,1/18/2015,0,0,Sunday
STORE45,1/19/2015,1,0,Monday
STORE45,1/20/2015,0,0,Tuesday
STORE45,1/21/2015,0,0,Wednesday
STORE45,1/22/2015,1,0,Thursday
STORE45,1/23/2015,0,0,Friday
STORE45,1/24/2015,0,0,Saturday
STORE45,1/25/2015,0,0,Sunday
STORE45,1/26/2015,0,0,Monday
STORE45,1/27/2015,1,0,Tuesday
STORE45,1/28/2015,0,0,Wednesday
STORE45,1/29/2015,0,0,Thursday
STORE45,1/30/2015,0,0,Friday
STORE45,1/31/2015,0,0,Saturday
STORE45,2/1/2015,0,0,Sunday
STORE45,2/2/2015,0,1,Monday
STORE45,2/3/2015,3,1,Tuesday
STORE45,2/4/2015,3,1,Wednesday
STORE45,2/5/2015,4,1,Thursday
STORE45,2/6/2015,3,1,Friday
STORE45,2/7/2015,4,1,Saturday
STORE45,2/8/2015,0,1,Sunday
STORE45,2/9/2015,5,1,Monday
STORE45,2/10/2015,3,1,Tuesday
STORE45,2/11/2015,0,1,Wednesday
STORE45,2/12/2015,0,0,Thursday
STORE45,2/13/2015,1,0,Friday
STORE45,2/14/2015,0,0,Saturday
STORE45,2/15/2015,0,0,Sunday
STORE45,2/16/2015,0,0,Monday
STORE45,2/17/2015,0,0,Tuesday
STORE45,2/18/2015,0,0,Wednesday
STORE45,2/19/2015,0,0,Thursday
STORE45,2/20/2015,0,0,Friday
STORE45,2/21/2015,0,0,Saturday
STORE45,2/22/2015,0,0,Sunday
STORE45,2/23/2015,1,0,Monday
STORE45,2/24/2015,0,0,Tuesday
STORE45,2/25/2015,0,0,Wednesday
STORE45,2/26/2015,0,0,Thursday
STORE45,2/27/2015,2,0,Friday
STORE45,2/28/2015,0,0,Saturday
STORE45,3/1/2015,0,0,Sunday
STORE45,3/2/2015,2,1,Monday
STORE45,3/3/2015,11,1,Tuesday
STORE45,3/4/2015,6,1,Wednesday
STORE45,3/5/2015,2,1,Thursday
STORE45,3/6/2015,1,1,Friday
STORE45,3/7/2015,11,1,Saturday
STORE45,3/8/2015,0,1,Sunday
STORE45,3/9/2015,1,1,Monday
STORE45,3/10/2015,3,1,Tuesday
STORE45,3/11/2015,0,0,Wednesday
STORE45,3/12/2015,0,0,Thursday
STORE45,3/13/2015,1,0,Friday
STORE45,3/14/2015,1,0,Saturday
STORE45,3/15/2015,0,0,Sunday
