dim_product_eurocategory_desc,dim_period_year_desc,dim_market_channel_desc,dim_product_super_group_desc,dim_roi_range_desc,number_of_tpr_weeks,number_of_display_weeks,number_of_feature_weeks,number_of_event_weeks,mfr_roi_value,trade_direct_promo_spend,number_of_weeks,PPI,BP,DISO,FEAO,FEDI
ANISEED SPIRITS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,20,17,16,32,-129978.1885,86837.36448,32,-2.611413053,-1.546366553,0.237082431,1.79176,0.18842841
ANISEED SPIRITS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,541,367,427,549,3764861.148,6442745.838,549,-2.611413053,-1.546366553,0.237082431,1.79176,0.18842841
ARTIFICIAL SWEETENERS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,106828,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,415,70,84,420,-45706.45825,151710.9262,420,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,2,1,1,2,-335.544046,304.8561105,2,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,150,36,24,164,13345.1892,38846.32686,164,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,109386,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,418,144,130,425,-88668.77406,255808.7218,425,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,6,3,0,8,-1304.986215,1044.384691,8,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,170,64,36,173,15810.46063,39449.01407,173,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,112759,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,379,131,123,383,-62594.91178,199462.594,383,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,1,2,0,3,-479.9958827,407.7848481,3,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
ARTIFICIAL SWEETENERS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,138,54,29,143,15159.03108,54924.29601,143,-0.831264829,-0.831867414,0.271182026,0.335234339,0.692729349
BABY DIAPERS,2013,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,693805,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2013,FR HYPERS + SUPERS,PAPER PROD.,0-1,5292,1831,3662,5466,-4068377.393,12150463.69,5466,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2013,FR HYPERS + SUPERS,PAPER PROD.,<0,1071,168,200,1136,-1144143.099,645642.7472,1136,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2013,FR HYPERS + SUPERS,PAPER PROD.,>1,5096,3277,3438,5310,5598032.799,17396601.07,5310,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2014,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,711216,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2014,FR HYPERS + SUPERS,PAPER PROD.,0-1,5709,2011,4126,5890,-3738335.656,12911146.75,5890,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2014,FR HYPERS + SUPERS,PAPER PROD.,<0,1168,131,168,1215,-840577.5191,503033.646,1215,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2014,FR HYPERS + SUPERS,PAPER PROD.,>1,4901,3176,3369,5103,5363743.736,19846823.4,5103,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2015,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,838865,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2015,FR HYPERS + SUPERS,PAPER PROD.,0-1,7413,2734,5403,7652,-4209260.615,14411332.18,7652,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2015,FR HYPERS + SUPERS,PAPER PROD.,<0,2084,235,331,2159,-1332752.912,794342.5077,2159,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY DIAPERS,2015,FR HYPERS + SUPERS,PAPER PROD.,>1,5373,3186,3059,5587,4940952.5,15207182.79,5587,-1.420110343,-0.662381566,0.639827976,0.104235294,0.447879909
BABY FOODS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1259805,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,9562,4673,5215,9810,-897143.568,2990148.33,9810,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,517,154,156,597,-65869.47134,47411.8283,597,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,6991,5136,4213,7441,608931.4806,2256207.857,7441,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1361224,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,11531,5426,6044,11857,-976565.6434,3339049.88,11857,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,642,219,228,729,-95065.98942,69904.64034,729,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,7131,5007,4145,7647,560735.9829,2194594.843,7647,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1411062,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,10872,5655,6137,11132,-1014240.757,3634879.239,11132,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,640,156,185,709,-98489.02688,64853.52691,709,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY FOODS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,7798,5908,4567,8427,614842.4579,2493614.441,8427,-0.81005815,-0.746459001,0.27232499,0.303529627,0.595519638
BABY MILK,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,384587,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,1841,680,656,1920,-715062.8303,2722316.122,1920,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,91,19,21,100,-77408.66315,51769.36728,100,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,1491,893,638,1613,795377.895,2325461.973,1613,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,391159,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,1819,669,759,1878,-738294.8022,2720808.407,1878,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,109,20,28,119,-84181.08514,57593.76521,119,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,1465,743,635,1527,839102.1272,2710539.687,1527,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,409361,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,1793,878,1029,1851,-519536.3285,2122051.584,1851,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,162,31,36,175,-83171.95564,53558.88765,175,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY MILK,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,1357,830,683,1425,786446.4676,2632271.168,1425,-1.026353952,-0.805273469,0.250575749,0.250065027,0.535176175
BABY WIPES,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,138677,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2013,FR HYPERS + SUPERS,HBA,0-1,1240,570,510,1290,-502200.5055,1570892.101,1290,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2013,FR HYPERS + SUPERS,HBA,<0,70,31,17,94,-41157.6933,28530.75323,94,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2013,FR HYPERS + SUPERS,HBA,>1,987,719,399,1119,357594.6475,1055777.335,1119,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,148332,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2014,FR HYPERS + SUPERS,HBA,0-1,1512,844,753,1559,-531700.7348,2066088.717,1559,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2014,FR HYPERS + SUPERS,HBA,<0,98,36,31,120,-64916.87523,42046.87309,120,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2014,FR HYPERS + SUPERS,HBA,>1,1081,739,449,1200,321955.4198,894409.757,1200,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,149003,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2015,FR HYPERS + SUPERS,HBA,0-1,1575,927,788,1628,-500096.7478,1871945.941,1628,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2015,FR HYPERS + SUPERS,HBA,<0,85,42,28,106,-69957.28676,47219.87155,106,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BABY WIPES,2015,FR HYPERS + SUPERS,HBA,>1,1112,764,459,1215,236998.7214,864866.3575,1215,-1.315767906,-0.816649155,0.168112871,0.467217012,0.795938446
BATH ADDITIVES,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,41031,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2013,FR HYPERS + SUPERS,HBA,0-1,73,37,16,88,-1353.789051,10112.85096,88,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2013,FR HYPERS + SUPERS,HBA,<0,1,2,2,2,-34.44788596,22.2982222,2,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2013,FR HYPERS + SUPERS,HBA,>1,83,92,18,125,8151.602466,23166.14085,125,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,48949,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2014,FR HYPERS + SUPERS,HBA,0-1,154,65,17,179,-2742.148671,10250.90633,179,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2014,FR HYPERS + SUPERS,HBA,<0,7,0,2,7,-348.6959405,183.1723675,7,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2014,FR HYPERS + SUPERS,HBA,>1,190,144,9,240,9208.980812,20552.15495,240,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,55416,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2015,FR HYPERS + SUPERS,HBA,0-1,271,137,74,293,-20435.63519,73877.9836,293,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2015,FR HYPERS + SUPERS,HBA,<0,11,3,5,13,-1193.601307,817.5432416,13,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH ADDITIVES,2015,FR HYPERS + SUPERS,HBA,>1,252,174,23,296,9081.366929,28899.61367,296,-0.359508816,-4.239497338,0.169138436,0,0.236935751
BATH/SHOWER,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,1894283,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2013,FR HYPERS + SUPERS,HBA,0-1,11758,6089,5840,12291,-2338161.553,8660723.157,12291,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2013,FR HYPERS + SUPERS,HBA,<0,663,342,268,831,-372676.0609,240481.7008,831,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2013,FR HYPERS + SUPERS,HBA,>1,10947,8188,5040,12252,1755991.595,5297230.094,12252,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,2072438,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2014,FR HYPERS + SUPERS,HBA,0-1,14621,8047,7979,15158,-3344527.568,12694418.26,15158,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2014,FR HYPERS + SUPERS,HBA,<0,876,465,413,1102,-588500.0992,393928.2463,1102,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2014,FR HYPERS + SUPERS,HBA,>1,11523,8531,5552,12767,1474120.402,4833133.796,12767,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,2170927,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2015,FR HYPERS + SUPERS,HBA,0-1,18256,11298,11187,18916,-5024148.362,17643252.66,18916,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2015,FR HYPERS + SUPERS,HBA,<0,1137,555,516,1367,-664371.8713,441116.5123,1367,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATH/SHOWER,2015,FR HYPERS + SUPERS,HBA,>1,11926,8902,5594,13265,1344078.303,4963075.013,13265,-1.118714749,-0.754626829,0.361463356,0.073792915,0.549063004
BATTERIES,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,640916,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2013,FR HYPERS + SUPERS,HOMECARE,0-1,2805,1061,1020,2953,-964738.5984,2690173.138,2953,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2013,FR HYPERS + SUPERS,HOMECARE,<0,185,84,58,248,-133549.1922,96975.38723,248,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2013,FR HYPERS + SUPERS,HOMECARE,>1,1636,1186,601,2014,689438.6043,1743876.317,2014,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,669716,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2014,FR HYPERS + SUPERS,HOMECARE,0-1,2790,1066,1232,2976,-898068.0424,2469688.892,2976,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2014,FR HYPERS + SUPERS,HOMECARE,<0,199,84,58,261,-140709.1629,84069.63,261,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2014,FR HYPERS + SUPERS,HOMECARE,>1,1858,1455,773,2346,1076319.604,2220041.596,2346,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,706520,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2015,FR HYPERS + SUPERS,HOMECARE,0-1,3330,1260,1060,3535,-1044559.78,2909663.321,3535,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2015,FR HYPERS + SUPERS,HOMECARE,<0,209,74,58,271,-169746.753,120236.3945,271,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BATTERIES,2015,FR HYPERS + SUPERS,HOMECARE,>1,2001,1451,577,2434,775649.1095,1768646.469,2434,-0.737947864,-0.422562214,0.183988597,0.624772385,1.017499823
BEER,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,1548693,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,5004,2003,2024,5127,-4145863.826,20303346.26,5127,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,141,83,77,197,-280121.784,155738.3681,197,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,5671,3655,2982,5964,7642493.091,28692563.91,5964,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,1738518,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,5938,2222,2125,6058,-5051726.932,21519319.54,6058,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,164,99,84,222,-288402.0552,210283.981,222,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,6683,4157,3298,6942,8686507.486,29808722.75,6942,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,1955882,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,6858,3107,3127,7025,-6416856.319,29691451.58,7025,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,212,130,100,289,-860676.8709,593954.7638,289,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BEER,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,7617,4976,3882,8068,9931159.884,34639742.96,8068,-1.660907203,-0.806876497,0.230348706,0.054955468,0.411963078
BITTERS,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,10320,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,36,3,20,36,-1022.225383,3895.390124,36,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,11,0,1,11,-877.6604725,490.5461586,11,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2013,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,62,39,36,63,20476.8488,43334.2769,63,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,10233,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,28,5,21,28,-1996.036604,5170.529112,28,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,3,0,0,3,-307.2950778,157.167504,3,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2014,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,62,38,44,64,14321.77074,41765.57062,64,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,,0,0,0,0,0,0,10778,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,0-1,32,16,19,34,-7777.103236,31912.77045,34,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,<0,1,1,0,2,-5124.916266,1934.646712,2,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BITTERS,2015,FR HYPERS + SUPERS,BEVERAGES - ALCOHOLIC,>1,76,57,57,78,28344.64374,58836.07433,78,-0.953565081,-0.681319471,0.424501371,0.332987918,0.673838333
BLEACHES,2013,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,79533,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2013,FR HYPERS + SUPERS,HOMECARE,0-1,482,89,88,485,-97237.05628,282725.6677,485,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2013,FR HYPERS + SUPERS,HOMECARE,<0,5,5,3,9,-1104.860149,1032.753955,9,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2013,FR HYPERS + SUPERS,HOMECARE,>1,101,38,29,101,16047.95453,57817.05789,101,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2014,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,80900,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2014,FR HYPERS + SUPERS,HOMECARE,0-1,244,26,49,244,-43235.167,133350.1064,244,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2014,FR HYPERS + SUPERS,HOMECARE,<0,2,1,1,3,-1258.398369,1185.295924,3,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2014,FR HYPERS + SUPERS,HOMECARE,>1,87,44,40,89,18601.7012,79193.87704,89,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2015,FR HYPERS + SUPERS,HOMECARE,,0,0,0,0,0,0,89693,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2015,FR HYPERS + SUPERS,HOMECARE,0-1,278,24,38,279,-41372.47642,88911.50627,279,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2015,FR HYPERS + SUPERS,HOMECARE,<0,3,0,0,3,-138.9801783,123.8579127,3,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BLEACHES,2015,FR HYPERS + SUPERS,HOMECARE,>1,82,23,19,85,12240.92219,40479.10213,85,-1.308752685,-0.633243083,0.261151498,0.111349701,0.651596537
BODY CARE,2013,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,911856,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2013,FR HYPERS + SUPERS,HBA,0-1,4262,1677,1270,4420,-661520.731,2323394.989,4420,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2013,FR HYPERS + SUPERS,HBA,<0,251,68,74,276,-182454.5084,111791.8811,276,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2013,FR HYPERS + SUPERS,HBA,>1,4319,1853,701,4597,492119.3448,1376674.224,4597,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2014,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,976422,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2014,FR HYPERS + SUPERS,HBA,0-1,4582,1759,1451,4782,-686192.1263,2575140.153,4782,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2014,FR HYPERS + SUPERS,HBA,<0,288,71,69,322,-112133.8514,76929.66791,322,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2014,FR HYPERS + SUPERS,HBA,>1,4882,2047,870,5192,570608.9758,1467936.359,5192,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2015,FR HYPERS + SUPERS,HBA,,0,0,0,0,0,0,950889,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2015,FR HYPERS + SUPERS,HBA,0-1,4811,2484,2032,5007,-825914.7513,3194789.664,5007,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2015,FR HYPERS + SUPERS,HBA,<0,300,86,76,334,-106756.2556,59932.27334,334,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BODY CARE,2015,FR HYPERS + SUPERS,HBA,>1,4529,2211,849,4877,440532.8451,1449187.368,4877,-0.852033193,-0.601260379,0.286139201,0.077104463,0.588764471
BOUILLON,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,291303,-0.714278124,-0.727671947,0.310163203,0.237823416,0.766466037
BOUILLON,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,1394,565,666,1435,-161855.0513,533002.8959,1435,-0.714278124,-0.727671947,0.310163203,0.237823416,0.766466037
BOUILLON,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,66,26,15,87,-12541.44822,8839.791987,87,-0.714278124,-0.727671947,0.310163203,0.237823416,0.766466037
BOUILLON,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,952,703,512,1053,179329.2591,495044.4928,1053,-0.714278124,-0.727671947,0.310163203,0.237823416,0.766466037
BOUILLON,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,311829,-0.714278124,-0.727671947,0.310163203,0.237823416,0.766466037
